iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
CYP,2008,94.79670438,20128.23434
CZE,2008,16872.51001,7783459.387
DEU,2008,61696.17109,30855991.48
DMA,2008,93.3736837,51905.00275
DNK,2008,6060.808106,1825106.454
DOM,2008,21612.20822,9191729.528
DZA,2008,7972.33696,2139589.446
ECU,2008,51890.07405,31725635.81
EGY,2008,81.46682984,43047.66672
ESP,2008,44287.97422,16812357.38
EST,2008,18296.51161,4909564.105
ETH,2008,24008.62801,10718060.14
FIN,2008,200192.107,41526598
FJI,2008,2387.257111,1257682.237
FRA,2008,86955.39993,41020587.46
GAB,2008,17367.16599,10095350.11
GBR,2008,12505.12979,5275866.402
GEO,2008,745.6179695,264048.8462
GGY,2008,0.252044675,80.7451286
GHA,2008,37848.66471,16945653.73
GIN,2008,21481.36187,7925346.241
GLP,2008,134.8593614,55534.35089
GMB,2008,297.2128362,77352.59381
GNB,2008,3248.361754,1135663.041
GNQ,2008,4821.675874,2943562.61
GRC,2008,21197.20768,4184502.937
GRD,2008,64.18114656,36319.22132
GTM,2008,77172.95991,35710380.54
GUF,2008,5223.395382,3899249.683
GUY,2008,9460.220061,6237439.474
HKG,2008,26.51698052,10700.86095
HND,2008,43299.04955,19741416.31
HRV,2008,3890.747255,1565803.241
HTI,2008,2191.548927,850387.7681
HUN,2008,8911.602985,3386528.488
IDN,2008,1396251.29,1025817289
IND,2008,85952.75573,42367157.41
IRL,2008,6923.786207,3277297.979
IRN,2008,374.2013381,88785.97169
IRQ,2008,17.80291335,5067.720717
ISR,2008,65.05592308,16976.64934
ITA,2008,15153.61513,4582698.065
JAM,2008,2026.920948,1066059.055
JEY,2008,2.076033521,645.2130774
JPN,2008,40839.3151,17174209.5
KAZ,2008,4548.577746,1009083.74
KEN,2008,19224.20869,8690372.077
KGZ,2008,106.6869543,22422.94628
KHM,2008,83499.46632,48515593.4
KNA,2008,22.80816581,10780.802
KOR,2008,14022.03191,4192267.813
LAO,2008,80591.8662,41450689.36
LBN,2008,393.7967702,97540.21988
LBR,2008,36172.38479,18043977.24
LBY,2008,5.719577115,1129.712071
LCA,2008,56.11256767,28447.87606
LIE,2008,8.851673785,4856.480458
LKA,2008,6499.718686,2539867.55
LSO,2008,5.786412848,1762.150218
LTU,2008,15203.36586,4682215.509
LUX,2008,983.5287603,523476.9631
LVA,2008,29308.3117,8658317.268
MAC,2008,3.641185762,0
MAF,2008,2.929328065,721.817461
MAR,2008,3409.465997,1016228.18
MDA,2008,135.1053107,40127.19801
MDG,2008,123502.2673,55656242.37
MDV,2008,6.652925154,96.3982389
MEX,2008,184377.2476,67907089.28
MKD,2008,3960.287253,1390617.945
MLI,2008,105.644876,36826.9215
MLT,2008,0.939207352,207.8637182
MMR,2008,119216.2782,62974118.78
MNE,2008,1429.190371,619139.6262
MNG,2008,56001.45858,7994607.84
MOZ,2008,204759.7038,67367165.15
MSR,2008,6.56391105,3484.053592
MTQ,2008,278.1229154,135332.1219
MUS,2008,188.6357347,89355.22393
MWI,2008,9724.433224,3943570.916
MYS,2008,367972.3269,247056039.4
MYT,2008,42.7912339,22284.39808
NAM,2008,33.50885191,6672.8687
NCL,2008,521.7802026,241921.9796
NGA,2008,27470.65874,11449548.87
NIC,2008,53814.34588,27868381.44
NLD,2008,1150.752282,475735.262
NOR,2008,33815.40052,8143210.686
NPL,2008,2991.812973,1635399.65
NZL,2008,61372.24404,32575046.03
OMN,2008,0.069237457,20.61790596
PAK,2008,1054.172523,329865.4689
PAN,2008,39945.21458,21553712.61
PER,2008,126614.3919,82784999.8
PHL,2008,38702.70455,21780515.27
PLW,2008,64.54485365,50505.99716
PNG,2008,71045.21117,52346233
POL,2008,47941.06022,16850653.73
PRI,2008,1215.505162,602310.5466
PRK,2008,18782.93788,4709234.821
PRT,2008,33614.95662,11897738.72
PRY,2008,376342.8295,85978921.33
PSE,2008,2.546264557,765.0115584
REU,2008,15.10035628,6774.620935
ROU,2008,17535.36404,8040139.42
RUS,2008,3047988.248,495061127.8
RWA,2008,1100.630595,560799.7505
SDN,2008,55.47708851,16039.36406
SEN,2008,285.2699202,86057.25157
SGP,2008,35.45650921,13201.31881
SLB,2008,8171.095974,6092923.177
SLE,2008,20924.70928,9365477.947
SLV,2008,3324.58699,1404331.094
SMR,2008,0.39037321,87.70928084
SOM,2008,250.2050474,51704.73314
SRB,2008,3260.221615,1382705.096
SSD,2008,9009.289343,2388065.752
SUR,2008,7510.653751,5501939.713
SVK,2008,13466.11381,6291484.584
SVN,2008,1856.87272,919917.606
SWE,2008,293724.0636,66865817.29
SWZ,2008,4582.258952,3117902.568
SXM,2008,1.611253979,545.1584313
SYR,2008,834.1577424,185593.3671
TCA,2008,61.23841442,13987.13625
TCD,2008,3402.111485,917668.9716
TGO,2008,1177.750818,405365.8032
THA,2008,80143.31798,43419770.88
TJK,2008,33.11413628,9195.18609
TKM,2008,74.74021833,21623.35366
TLS,2008,832.729144,464214.2384
TTO,2008,1269.898145,665491.8039
TUN,2008,718.2819675,177434.9154
TUR,2008,28891.37388,6913148.479
TWN,2008,2311.267564,1261444.973
TZA,2008,164250.7329,52214173.47
UGA,2008,36925.97898,15879165.22
UKR,2008,53015.86334,19209458.42
URY,2008,23597.19782,9682461.956
USA,2008,2213723.539,868890224.7
UZB,2008,43.5204279,11700.32846
VCT,2008,41.89964469,22283.51094
VEN,2008,120575.1616,49844692.34
VGB,2008,7.015289458,2646.142583
VIR,2008,40.01919435,16288.89579
VNM,2008,108285.7567,64208298.37
VUT,2008,194.0588848,112922.1192
XAD,2008,1.396773642,400.6111238
XCA,2008,16.26816692,846.3061852
XKO,2008,1143.161794,490850.477
XNC,2008,20.18396634,5114.355412
ZAF,2008,81375.56537,54753064.75
ZMB,2008,66180.22112,22120455.74
ZWE,2008,5435.130869,1988728.427
ABW,2009,0.375797838,57.63085272
AFG,2009,70.40549692,13224.81624
AGO,2009,165947.6504,52441020.88
AIA,2009,1.90246758,403.0766367
ALA,2009,675.746188,152737.7786
ALB,2009,1337.340292,592274.3787
AND,2009,2.853299605,1182.131695
ARG,2009,309857.9992,71052351.93
ARM,2009,202.7335175,59046.38761
ATG,2009,61.53009482,22546.34489
AUS,2009,203711.0919,61153545.51
AUT,2009,15887.11456,7764854.6
AZE,2009,371.8340475,99736.74486
BDI,2009,882.7760185,323708.3708
BEL,2009,5176.362959,2658490.007
BEN,2009,4929.158829,1548713.853
BES,2009,0.956144352,19.86100337
BFA,2009,4.531714429,4948.998576
BGD,2009,5624.91051,2790344.775
BGR,2009,6099.640914,2360822.282
BHS,2009,823.9719624,230541.7663
BIH,2009,1296.334775,560879.6491
BLR,2009,35542.67515,11834476.7
BLZ,2009,10264.12716,4634491.798
BMU,2009,0.457064113,169.3621994
BOL,2009,225270.2916,97871885.14
BRA,2009,1817901.233,929961410.1
BRB,2009,13.26493628,4172.066614
BRN,2009,2169.473926,1295898.883
BTN,2009,1175.459352,655126.1354
BWA,2009,41.32463148,8259.938237
CAF,2009,48252.90322,22543276.4
CAN,2009,1550371.987,502430105.1
CHE,2009,2274.492164,1145634.611
CHL,2009,88566.57692,33445333.72
CHN,2009,599603.2269,270695979.4
CIV,2009,108875.8152,51389459.49
CMR,2009,36072.01191,21349214.62
COD,2009,635215.1916,376971957.5
COG,2009,19073.00668,9856952.591
COL,2009,237890.8827,125652840.8
COM,2009,112.2063287,54720.20555
CPV,2009,7.957187264,0
CRI,2009,22464.55477,11926699.42
CUB,2009,16259.9006,5700976.074
CUW,2009,4.664949847,1115.488216
CYM,2009,29.88331568,9554.314268
CYP,2009,56.43821077,14243.9689
CZE,2009,13514.29448,6415231.471
DEU,2009,28761.54305,14272555.39
DMA,2009,73.78040032,43034.97387
DNK,2009,6645.67895,2042238.421
DOM,2009,13966.84286,5837496.639
DZA,2009,10467.27357,2809777.313
ECU,2009,57646.3496,33942238.68
EGY,2009,59.56834375,18852.03255
ESP,2009,67544.77998,24033407.95
EST,2009,18822.74067,5067457.844
ETH,2009,29279.02031,13232485.55
FIN,2009,176320.2607,35097439.94
FJI,2009,1790.739824,962156.3115
FRA,2009,67053.59918,29197993.57
GAB,2009,18252.22194,11295165.02
GBR,2009,37709.69901,14753303.06
GEO,2009,448.3663809,146861.8066
GGY,2009,0.80613844,232.4932707
GHA,2009,38252.52539,18210660.94
GIN,2009,23388.00517,8960458.681
GLP,2009,118.3236839,49565.62574
GMB,2009,8.991778087,3650.337739
GNB,2009,7963.973504,2753223.781
GNQ,2009,5684.844643,3510003.375
GRC,2009,6564.26725,1658537.472
GRD,2009,93.76963414,54218.22038
GTM,2009,86944.43168,40637159.33
GUF,2009,2861.953997,2160985.036
GUY,2009,8267.026506,5316937.229
HKG,2009,50.10995732,20848.92349
HND,2009,51514.12911,25405057.14
HRV,2009,2902.639756,1205023.633
HTI,2009,2464.671315,1017320.84
HUN,2009,10072.46724,3879735.768
IDN,2009,1944963.172,1394856076
IMN,2009,47.11863735,14364.01896
IND,2009,79202.84904,38987299.74
IRL,2009,7230.723851,3386230.501
IRN,2009,191.2876192,41946.64687
IRQ,2009,15.79663199,4088.403901
ISR,2009,93.0957598,23492.10224
ITA,2009,14792.7007,4582564.267
JAM,2009,3538.281777,1824545.746
JEY,2009,1.265435702,435.3708755
JPN,2009,40894.99086,17406617.76
KAZ,2009,6432.647498,1682862.703
KEN,2009,17696.12609,7356087.636
KGZ,2009,201.2159922,47178.81589
KHM,2009,121021.3658,68195980.03
KNA,2009,33.76806495,14951.77046
KOR,2009,16415.8599,4979614.164
LAO,2009,145564.2093,75064041.86
LBN,2009,340.4467987,97279.02385
LBR,2009,75135.89504,37708792.73
LBY,2009,5.523105195,1204.666884
LCA,2009,54.9228842,28936.10257
LIE,2009,4.687999058,2405.403647
LKA,2009,13974.77009,4589639.09
LSO,2009,4.287702217,1352.584614
LTU,2009,14407.62948,4509844.807
LUX,2009,216.4001089,117472.9674
LVA,2009,34916.22387,10747850.29
MAC,2009,2.284762831,28.90050832
MAF,2009,0.659094748,250.0913374
MAR,2009,1197.397587,356177.4988
MDA,2009,187.7122692,57153.45451
MDG,2009,136536.7714,64954886.79
MDV,2009,5.125170641,220.2811187
MEX,2009,281232.4493,102621403.9
MKD,2009,4300.738317,1720987.506
MLI,2009,157.6952096,50858.05688
MLT,2009,1.564504503,403.8812997
MMR,2009,216305.7758,115503093.3
MNE,2009,565.1699342,255806.3779
MNG,2009,81792.55041,10265329.59
MOZ,2009,217493.3896,72724652.17
MSR,2009,4.867550672,2610.538713
MTQ,2009,199.2454057,100621.0739
MUS,2009,241.8571806,110309.0716
MWI,2009,4030.387954,1537137.836
MYS,2009,622780.3721,446784456.4
MYT,2009,5.704664285,2903.434437
NAM,2009,85.37597753,17799.34333
NCL,2009,975.7904923,432758.9642
NGA,2009,25289.81782,10651383.18
NIC,2009,83097.23566,44598264.63
NLD,2009,1559.085973,641891.561
NOR,2009,23316.51938,5745138.358
NPL,2009,5524.069591,2777638.73
NZL,2009,59613.13351,33257850.79
PAK,2009,920.7646923,237686.0832
PAN,2009,36946.83689,20009711.75
PER,2009,177914.326,112213124.4
PHL,2009,60889.62031,34042509.31
PLW,2009,30.21298275,23663.2594
PNG,2009,49210.43941,35825507.51
POL,2009,46925.78427,16572364.9
PRI,2009,952.6811919,480862.1324
PRK,2009,13113.70031,3271455.057
PRT,2009,39859.83057,13703387.24
PRY,2009,353183.6793,79939029.19
PSE,2009,1.244830224,225.9451519
REU,2009,187.1870171,95444.02825
ROU,2009,16176.93283,7407762.262
RUS,2009,2111640.886,410792206.4
RWA,2009,1381.965457,729927.2361
SAU,2009,0,7.566920243
SDN,2009,81.32070754,23094.273
SEN,2009,160.8732679,55570.65321
SGP,2009,177.0473151,72812.31289
SLB,2009,6034.538307,4359969.632
SLE,2009,30546.33283,13656980.82
SLV,2009,4283.706821,1867166.004
SMR,2009,0.11155957,23.28580301
SOM,2009,307.1147457,68228.09239
SRB,2009,2506.968521,1151110.124
SSD,2009,8057.779471,2271673.089
SUR,2009,7362.475244,5339649.281
SVK,2009,11236.96289,5231428.699
SVN,2009,1951.304237,1022083.798
SWE,2009,208257.9325,49526697.49
SWZ,2009,10654.20484,7638649.418
SXM,2009,2.929710438,944.1669814
SYC,2009,0.151819992,21.49719648
SYR,2009,130.9067774,39156.3126
TCA,2009,105.5949212,24032.63248
TCD,2009,1065.523055,300455.9987
TGO,2009,5579.997542,1873083.774
THA,2009,132690.267,72368501.57
TJK,2009,34.04102614,9928.049753
TKM,2009,12.98584265,3322.130268
TLS,2009,2633.964071,1465487.76
TTO,2009,1377.155902,731136.6721
TUN,2009,981.7533323,292025.3252
TUR,2009,28108.25361,7520613.227
TWN,2009,8161.887539,4653829.91
TZA,2009,143354.4568,46216380.42
UGA,2009,23293.00075,9953164.5
UKR,2009,48322.46427,17463681.03
UMI,2009,0.073094672,0
URY,2009,19279.78332,8514020.365
USA,2009,1608980.963,627836663.3
UZB,2009,96.40260709,25395.75383
VCT,2009,29.89848461,16419.30415
VEN,2009,142405.7706,59415819.82
VGB,2009,5.188663247,2291.264761
VIR,2009,86.32896581,33774.75802
VNM,2009,137716.233,85072842.96
VUT,2009,1096.266946,604250.0689
XAD,2009,2.986785605,933.9130667
XCA,2009,7.276171761,212.3504344
XKO,2009,777.0112119,390070.868
XNC,2009,21.1310787,5529.268236
ZAF,2009,67278.37208,44889536.12
ZMB,2009,117826.6622,43416763
ZWE,2009,19401.97113,7867559.196
AFG,2010,87.72845281,13455.81409
AGO,2010,159806.0913,51990749.79
AIA,2010,0.439017861,97.06996305
ALA,2010,633.7402828,149613.256
ALB,2010,655.7933438,280745.0207
AND,2010,1.083722139,571.6176498
ARG,2010,413230.8224,96114733.69
ARM,2010,162.1726243,54638.03171
ATF,2010,6.334069089,0
ATG,2010,19.13647801,6733.834906
AUS,2010,290725.4987,48522848.89
AUT,2010,16712.86378,8004648.039
AZE,2010,549.6000884,149913.9226
BDI,2010,1904.664687,749289.1612
BEL,2010,10909.02127,5658663.349
BEN,2010,529.2388362,166719.0093
BES,2010,2.422487293,21.7137049
BFA,2010,6.957261039,19008.05538
BGD,2010,4667.802143,2266166.527
BGR,2010,3569.08976,1475151.545
BHS,2010,400.6439928,111604.911
BIH,2010,910.6377057,439936.4493
BLM,2010,0.293202837,85.93654424
BLR,2010,35754.09729,12175158.75
BLZ,2010,9765.90981,4489871.266
BMU,2010,0.914107481,285.7702132
BOL,2010,451759.1743,206676812.1
BRA,2010,2688896.176,1371876087
BRB,2010,17.46198449,5760.65387
BRN,2010,966.9865201,626604.9381
BTN,2010,4353.621654,2295059.652
BWA,2010,30.49984232,6686.470466
CAF,2010,48554.30071,23472959.23
CAN,2010,2104876.435,751505664.4
CHE,2010,1737.945462,898957.7402
CHL,2010,91495.54346,34539681.18
CHN,2010,627825.8802,277748347.9
CIV,2010,92491.85757,43144479.45
CMR,2010,57991.86698,32086718.71
COD,2010,810712.3887,471691343.6
COG,2010,44665.2334,25168219.89
COL,2010,197067.4213,109871001.9
COM,2010,92.29998246,48193.34658
CPV,2010,0.892166426,0
CRI,2010,13145.26709,6893991.008
CUB,2010,8608.089255,3194858.337
CUW,2010,1.729851275,397.5006112
CYM,2010,39.79336772,12837.00245
CYP,2010,63.95480702,16528.47569
CZE,2010,15441.63525,7407454.452
DEU,2010,75677.99611,39212310.78
DMA,2010,92.12036731,53373.33331
DNK,2010,4427.723897,1412014.172
DOM,2010,14102.67579,6140322.903
DZA,2010,2605.623817,716201.597
ECU,2010,33772.34545,21565073.07
EGY,2010,98.18230588,27349.95397
ESP,2010,56093.42215,21294771.22
EST,2010,21496.37884,6025427.813
ETH,2010,20184.15652,9531205.448
FIN,2010,167507.2792,36100519.95
FJI,2010,2346.764318,1292055.085
FRA,2010,143265.2096,62712200.18
FSM,2010,76.66233752,53246.51515
GAB,2010,10674.18386,6500348.01
GBR,2010,28469.2259,12280218.27
GEO,2010,818.5918274,290030.6941
GGY,2010,0.151174032,51.65424124
GHA,2010,19500.00367,9025273.383
GIN,2010,16045.58987,6041574.931
GLP,2010,127.3858969,54445.17343
GMB,2010,23.82726274,6847.286144
GNB,2010,4900.406656,1769015.003
GNQ,2010,6592.942459,3892845.629
GRC,2010,7785.29902,1756136.472
GRD,2010,159.5560714,89857.32757
GTM,2010,59668.37394,28568213.71
GUF,2010,3205.635088,2433441.817
GUY,2010,10098.88591,6568028.992
HKG,2010,12.89914447,5382.469186
HND,2010,46085.25513,22812739.76
HRV,2010,3499.248261,1549621.955
HTI,2010,2084.361177,867528.3014
HUN,2010,11255.48786,4411613.663
IDN,2010,1279331.975,1025397798
IMN,2010,49.95639642,17206.64282
IND,2010,51317.10632,25751285.27
IRL,2010,3854.678751,1825090.698
IRN,2010,195.7900676,47369.19434
IRQ,2010,13.41544112,3733.862536
ISR,2010,89.07957605,19541.09198
ITA,2010,15806.37682,5058727.545
JAM,2010,2364.948067,1226578.107
JEY,2010,7.340422355,2599.790837
JOR,2010,0.065306392,15.13043057
JPN,2010,35745.32473,15503561.78
KAZ,2010,3108.915856,979948.8327
KEN,2010,22693.01006,10887967.5
KGZ,2010,260.9738158,67218.46445
KHM,2010,237881.9133,133966093.3
KNA,2010,18.53841191,9180.739259
KOR,2010,14425.15152,4819625.854
LAO,2010,167107.9998,87734507.42
LBN,2010,115.1806402,33305.28182
LBR,2010,20357.66583,10624876.76
LBY,2010,9.414285433,1981.248097
LCA,2010,99.84201268,52354.66198
LIE,2010,2.791921383,1550.509201
LKA,2010,7230.756199,2498656.878
LSO,2010,3.77271354,1223.085377
LTU,2010,21666.89043,6948190.638
LUX,2010,880.4352557,492981.3413
LVA,2010,48507.10998,15239722.83
MAC,2010,0.571166889,0
MAF,2010,0.512617015,214.6167842
MAR,2010,988.077067,296704.8577
MDA,2010,176.751139,53222.98595
MDG,2010,107218.8916,49182752.58
MDV,2010,3.135726146,112.1074051
MEX,2010,166728.9135,64459369.85
MKD,2010,2223.215056,943020.0306
MLI,2010,53.89056149,19041.23614
MLT,2010,0.626002233,142.2782109
MMR,2010,169913.2752,91684886.01
MNE,2010,210.939334,95305.971
MNG,2010,8764.403873,1461877.371
MOZ,2010,194545.3857,67861126.53
MSR,2010,109.302041,60122.46662
MTQ,2010,75.36671357,39459.26521
MUS,2010,23.26746884,11444.93154
MWI,2010,3981.955543,1551033.127
MYS,2010,430607.479,265545481.3
MYT,2010,31.90512951,15772.03741
NAM,2010,26.96556648,6333.366794
NCL,2010,550.4216422,246586.3724
NGA,2010,32782.06424,14866116.53
NIC,2010,212519.5892,113090930.1
NLD,2010,3403.342056,1398447.735
NOR,2010,40128.9106,9893075.368
NPL,2010,2347.698601,1260344.987
NZL,2010,56121.87428,31909596.21
PAK,2010,720.2208582,180914.649
PAN,2010,15402.50593,8818427.58
PER,2010,142324.1422,91971887.5
PHL,2010,102649.4323,57100864.7
PLW,2010,32.72961264,24501.08483
PNG,2010,68761.27147,51063943.83
POL,2010,71835.17455,26243277.91
PRI,2010,595.2798262,313848.9957
PRK,2010,19020.61973,5380125.067
PRT,2010,48401.15284,16074072.09
PRY,2010,442300.4144,104064681.1
PSE,2010,1.310659812,322.0823117
REU,2010,223.3669453,109963.7476
ROU,2010,17781.76487,8323582.335
RUS,2010,1859545.073,413382713.2
RWA,2010,2449.768497,1230218.379
SDN,2010,41.83875765,13156.53916
SEN,2010,153.8253932,54939.04924
SGP,2010,43.99259687,17680.74441
SLB,2010,6418.017872,4727643.305
SLE,2010,8782.214514,3997629.302
SLV,2010,2873.017717,1227772.919
SOM,2010,139.6464292,34454.11291
SRB,2010,2461.868685,1123155.669
SSD,2010,3879.410411,1248186.45
SUR,2010,7000.397415,5302944.802
SVK,2010,17103.91757,8299599.217
SVN,2010,1433.951353,737943.318
SWE,2010,263646.4209,62197267.76
SWZ,2010,6660.339483,4247167.297
SXM,2010,0.219730671,78.66103427
SYR,2010,240.5329666,77190.63126
TCA,2010,38.4186888,9855.746781
TCD,2010,254.6524739,70593.90952
TGO,2010,514.1051344,196138.3418
THA,2010,134984.3093,74908217.25
TJK,2010,10.85788965,3311.056904
TKM,2010,8.873221636,2604.642437
TLS,2010,649.0107169,373216.4319
TTO,2010,3406.833391,1843589.771
TUN,2010,398.0397192,113857.1836
TUR,2010,17007.96514,4780392.954
TWN,2010,2459.821989,1415699.054
TZA,2010,138486.4105,47361651.01
UGA,2010,34149.41893,16872282.28
UKR,2010,52441.05515,20171211.93
URY,2010,17826.26894,8949175.714
USA,2010,2167662.188,758660436.7
UZB,2010,31.92424279,7925.984474
VCT,2010,65.79194187,35904.59106
VEN,2010,101285.5821,47123824.02
VGB,2010,3.946225116,1782.434416
VIR,2010,21.34495411,8337.101083
VNM,2010,174256.1939,106731586.6
VUT,2010,307.6289117,176118.5994
XAD,2010,0.127113335,43.39090973
XCA,2010,21.92282945,818.4698791
XKO,2010,468.2772286,224451.3148
XNC,2010,9.773423312,3084.245892
ZAF,2010,61758.75127,42132459.14
ZMB,2010,173983.6323,66279538.5
ZWE,2010,6635.29841,2412608.868
AFG,2011,112.9550622,19266.83741
AGO,2011,182927.9155,56908264.49
AIA,2011,1.024562784,208.1762938
ALA,2011,465.8224431,113568.0733
ALB,2011,1188.248196,367908.7354
AND,2011,0.913257606,371.9466745
ARG,2011,499187.1777,110894780.4
ARM,2011,173.9885745,60124.5997
ATG,2011,25.83647597,9055.360182
AUS,2011,121315.7073,44508195.32
AUT,2011,18089.76136,9312843.345
AZE,2011,147.4556886,40628.37696
BDI,2011,960.5865305,393604.6823
BEL,2011,5016.268619,2691299.591
BEN,2011,654.6675256,235620.7315
BES,2011,8.809001751,52.30103739
BFA,2011,15.31876527,8289.525055
BGD,2011,4181.292614,2106996.367
BGR,2011,3331.690642,1388682.925
BHS,2011,624.7938525,185782.9288
BIH,2011,970.6150882,425539.6133
BLR,2011,45367.01353,15927598.98
BLZ,2011,26386.27978,12741695.8
BMU,2011,0.130451297,44.18213602
BOL,2011,330239.2107,145300112
BRA,2011,1923363.695,1011306897
BRB,2011,18.13697373,6981.653672
BRN,2011,2620.363235,1812584.899
BTN,2011,1090.993589,553958.7663
BWA,2011,21.43335793,4201.245084
CAF,2011,49140.1549,22719691.13
CAN,2011,2160700.601,870685939.7
CHE,2011,1939.854318,1063405.187
CHL,2011,99349.74402,37198272.65
CHN,2011,598586.6214,283106921.8
CIV,2011,124683.4927,59143615.93
CMR,2011,27651.74511,15712177.35
COD,2011,429540.0787,250467482.1
COG,2011,28374.34432,16122368.62
COL,2011,189829.019,106348276.9
COM,2011,122.6120992,60958.96409
CPV,2011,16.40944346,0
CRI,2011,10495.8143,5581872.583
CUB,2011,16312.75171,5754460.733
CUW,2011,1.354661964,503.5936382
CYM,2011,39.77471242,13131.13513
CYP,2011,118.5263928,29591.23759
CZE,2011,21853.28487,10370310.97
DEU,2011,34271.55205,16862458.24
DMA,2011,44.46318315,26069.51116
DNK,2011,3132.382287,1022099.731
DOM,2011,12960.42198,5587242.656
DZA,2011,8344.084462,2388573.557
ECU,2011,43630.40737,29020691.57
EGY,2011,102.6233366,37942.4043
ESP,2011,39325.56851,15453198.36
EST,2011,27199.28505,7783345.074
ETH,2011,15462.73448,7483292.906
FIN,2011,159354.7009,33883367.99
FJI,2011,552.8023927,297352.9236
FRA,2011,64074.31686,30235353.97
GAB,2011,18160.65516,10841668.87
GBR,2011,22656.55517,10473959.97
GEO,2011,539.7143638,171651.9814
GGY,2011,0.504209012,202.6175855
GHA,2011,36242.63011,17527545.14
GIN,2011,27637.96099,10041574.99
GLP,2011,73.90693009,33606.49674
GMB,2011,30.422627,7714.99085
GNB,2011,4283.911161,1595495.974
GNQ,2011,7706.364529,4759828.202
GRC,2011,6198.616502,1461419.117
GRD,2011,40.18600682,23606.58621
GTM,2011,40586.90124,20055392.55
GUF,2011,2708.796845,2060918.373
GUY,2011,8362.988172,5645818.315
HKG,2011,15.46864002,5641.566118
HND,2011,52571.55293,25722632.11
HRV,2011,2918.689848,1234406.368
HTI,2011,2564.210033,1026673.225
HUN,2011,8225.275769,3255860.087
IDN,2011,1543628.923,1218955441
IMN,2011,12.03946139,4108.637554
IND,2011,88460.35915,43948351.16
IRL,2011,3108.828269,1529644.121
IRN,2011,238.9121501,54471.79546
IRQ,2011,3.290135532,983.8577697
ISR,2011,1065.392352,221957.1179
ITA,2011,11450.62657,3611224.354
JAM,2011,2385.22242,1271634.717
JEY,2011,3.188722276,1359.80927
JPN,2011,35955.32689,15764834.7
KAZ,2011,4852.338243,1686527.586
KEN,2011,17299.75727,8400611.91
KGZ,2011,111.9822805,26601.66608
KHM,2011,192154.6655,120985486.1
KNA,2011,12.35880576,6185.616585
KOR,2011,11709.67902,3924877.513
LAO,2011,130932.9584,68208760.24
LBN,2011,139.409047,41845.78517
LBR,2011,34444.33602,17852422.74
LBY,2011,9.487611197,2123.464666
LCA,2011,61.57842812,33705.33252
LIE,2011,1.84293668,1092.015524
LKA,2011,14736.92208,4968898.705
LSO,2011,3.354078545,1275.700883
LTU,2011,21735.15551,7420320.703
LUX,2011,447.8086715,255828.4259
LVA,2011,44737.56113,14499575.87
MAC,2011,0.713975236,0
MAF,2011,9.520155042,3726.174377
MAR,2011,3392.461738,1088383.528
MDA,2011,186.8124952,55881.05954
MDG,2011,162323.482,81143017.19
MDV,2011,10.56215889,415.1605557
MEX,2011,186771.2996,72722265.5
MKD,2011,2156.632677,929347.0349
MLI,2011,165.7856628,54234.09488
MLT,2011,1.438825873,330.2128668
MMR,2011,135716.3642,74041969.58
MNE,2011,494.3156,207342.4478
MNG,2011,3550.509212,1018896.042
MOZ,2011,150242.3884,49682657.85
MSR,2011,6.34311255,3696.91155
MTQ,2011,152.9927397,78859.93523
MUS,2011,487.3194964,199921.8532
MWI,2011,8216.209944,3702931.074
MYS,2011,463078.372,303729249.1
MYT,2011,2.327297514,1062.668723
NAM,2011,70.90416643,13644.43256
NCL,2011,709.1568659,334381.2176
NGA,2011,53891.48864,22409685.65
NIC,2011,43289.75705,24032027.83
NLD,2011,1155.291881,484001.2562
NOR,2011,32768.91954,8174076.446
NPL,2011,2816.45997,1574070.838
NZL,2011,59943.05383,35148601.19
PAK,2011,463.384443,131518.2879
PAN,2011,23104.0935,13279726.95
PER,2011,125265.0905,80702495.54
PHL,2011,33252.86178,19695313.7
PLW,2011,30.59188478,23602.31312
PNG,2011,53046.45901,40424870.32
POL,2011,56650.18083,21365843.41
PRI,2011,1227.7625,621716.3993
PRK,2011,5431.467607,1354827.147
PRT,2011,26672.76359,9737273.917
PRY,2011,457195.7334,109695669.1
PSE,2011,0.261357318,69.72130632
REU,2011,562.4162711,247162.0608
ROU,2011,16927.42175,8085726.1
RUS,2011,3021487.904,547492188
RWA,2011,925.9345725,540779.5857
SDN,2011,205.2396583,57853.34265
SEN,2011,116.8420487,38811.21027
SGP,2011,73.9111539,29654.14101
SLB,2011,5860.705993,4292126.556
SLE,2011,33929.46108,15165259.89
SLV,2011,3242.219007,1443359.407
SOM,2011,184.5080426,43448.13432
SPM,2011,0.053029116,0
SRB,2011,2210.161611,1044866.33
SSD,2011,9011.574753,2905453.39
SUR,2011,5696.75455,4356017.312
SVK,2011,11543.84555,5484038.299
SVN,2011,1436.134584,751799.3823
SWE,2011,205321.3007,51530372.88
SWZ,2011,2621.924535,1537073.222
SXM,2011,2.563523423,912.5548449
SYR,2011,155.8983513,48396.26378
TCA,2011,14.59910543,4101.355772
TCD,2011,920.0001788,250945.4799
TGO,2011,1255.77898,527730.3238
THA,2011,94544.69378,51467507.2
TJK,2011,20.20170652,5582.276256
TKM,2011,16.51523348,4302.11293
TLS,2011,1463.476667,787747.7547
TTO,2011,374.7194797,211630.0861
